document1,document2,cosine,year1,year2,company1,company2
BAC - 2016,EXPGY - 2021,0.91468161253537,2016,2021,BAC,EXPGY
BAC - 2017,EXPGY - 2021,0.90179310894309,2017,2021,BAC,EXPGY
BAC - 2018,EXPGY - 2021,0.86646002164842,2018,2021,BAC,EXPGY
BAC - 2019,EXPGY - 2021,0.86465666318906,2019,2021,BAC,EXPGY
BAC - 2020,EXPGY - 2021,0.86321841047456,2020,2021,BAC,EXPGY
BAC - 2021,EXPGY - 2021,0.88965638225764,2021,2021,BAC,EXPGY
C - 2015,EXPGY - 2021,0.88564977969466,2015,2021,C,EXPGY
C - 2016,EXPGY - 2021,0.92664319175134,2016,2021,C,EXPGY
C - 2017,EXPGY - 2021,0.92636945218419,2017,2021,C,EXPGY
C - 2018,EXPGY - 2021,0.89848084105124,2018,2021,C,EXPGY
C - 2019,EXPGY - 2021,0.89348802758151,2019,2021,C,EXPGY
C - 2020,EXPGY - 2021,0.88708443728136,2020,2021,C,EXPGY
C - 2021,EXPGY - 2021,0.91291085518347,2021,2021,C,EXPGY
COF - 2015,EXPGY - 2021,0.91876423541965,2015,2021,COF,EXPGY
COF - 2016,EXPGY - 2021,0.90811981810533,2016,2021,COF,EXPGY
COF - 2017,EXPGY - 2021,0.91843056562509,2017,2021,COF,EXPGY
COF - 2018,EXPGY - 2021,0.89986347854375,2018,2021,COF,EXPGY
COF - 2019,EXPGY - 2021,0.88280834442126,2019,2021,COF,EXPGY
COF - 2020,EXPGY - 2021,0.8768408627582,2020,2021,COF,EXPGY
COF - 2021,EXPGY - 2021,0.91824222681051,2021,2021,COF,EXPGY
DFS - 2015,EXPGY - 2021,0.85219008127297,2015,2021,DFS,EXPGY
DFS - 2016,EXPGY - 2021,0.81867698743442,2016,2021,DFS,EXPGY
DFS - 2017,EXPGY - 2021,0.92769905379227,2017,2021,DFS,EXPGY
DFS - 2018,EXPGY - 2021,0.90252146257415,2018,2021,DFS,EXPGY
DFS - 2019,EXPGY - 2021,0.89133829491573,2019,2021,DFS,EXPGY
DFS - 2020,EXPGY - 2021,0.90636791984251,2020,2021,DFS,EXPGY
DFS - 2021,EXPGY - 2021,0.93638140062131,2021,2021,DFS,EXPGY
ECPG - 2015,EXPGY - 2021,0.91695208144227,2015,2021,ECPG,EXPGY
ECPG - 2016,EXPGY - 2021,0.91491856750617,2016,2021,ECPG,EXPGY
ECPG - 2017,EXPGY - 2021,0.93638977171534,2017,2021,ECPG,EXPGY
ECPG - 2018,EXPGY - 2021,0.95848091307185,2018,2021,ECPG,EXPGY
ECPG - 2019,EXPGY - 2021,0.92680559969791,2019,2021,ECPG,EXPGY
ECPG - 2020,EXPGY - 2021,0.92497243372968,2020,2021,ECPG,EXPGY
ECPG - 2021,EXPGY - 2021,0.92301047697163,2021,2021,ECPG,EXPGY
EFX - 2015,EXPGY - 2021,0.86477447488447,2015,2021,EFX,EXPGY
EFX - 2016,EXPGY - 2021,0.85598817141691,2016,2021,EFX,EXPGY
EFX - 2017,EXPGY - 2021,0.97316082377959,2017,2021,EFX,EXPGY
EFX - 2018,EXPGY - 2021,0.98430707221352,2018,2021,EFX,EXPGY
EFX - 2019,EXPGY - 2021,0.98421607257281,2019,2021,EFX,EXPGY
EFX - 2020,EXPGY - 2021,0.98740312908389,2020,2021,EFX,EXPGY
EFX - 2021,EXPGY - 2021,0.97276186181183,2021,2021,EFX,EXPGY
EXPGY - 2015,EXPGY - 2021,0.67832487010117,2015,2021,EXPGY,EXPGY
EXPGY - 2016,EXPGY - 2021,0.90747802615037,2016,2021,EXPGY,EXPGY
EXPGY - 2017,EXPGY - 2021,0.98434007349583,2017,2021,EXPGY,EXPGY
EXPGY - 2018,EXPGY - 2021,0.99340284056713,2018,2021,EXPGY,EXPGY
EXPGY - 2019,EXPGY - 2021,0.99339011961473,2019,2021,EXPGY,EXPGY
EXPGY - 2020,EXPGY - 2021,0.99436579841131,2020,2021,EXPGY,EXPGY
ADS - 2016,JPM - 2015,0.68696924502026,2016,2015,ADS,JPM
ADS - 2017,JPM - 2015,0.93340952204917,2017,2015,ADS,JPM
ADS - 2018,JPM - 2015,0.91713267377381,2018,2015,ADS,JPM
ADS - 2019,JPM - 2015,0.90575679513867,2019,2015,ADS,JPM
ADS - 2020,JPM - 2015,0.88824470391215,2020,2015,ADS,JPM
ADS - 2021,JPM - 2015,0.88610799846986,2021,2015,ADS,JPM
AES - 2015,JPM - 2015,0.90376000936522,2015,2015,AES,JPM
AES - 2016,JPM - 2015,0.89634322032155,2016,2015,AES,JPM
AES - 2017,JPM - 2015,0.8949622655462,2017,2015,AES,JPM
AES - 2018,JPM - 2015,0.87087782225629,2018,2015,AES,JPM
AES - 2019,JPM - 2015,0.85361970889374,2019,2015,AES,JPM
AES - 2020,JPM - 2015,0.83239246478977,2020,2015,AES,JPM
AES - 2021,JPM - 2015,0.85679833231367,2021,2015,AES,JPM
ALLY - 2015,JPM - 2015,0.75888691637393,2015,2015,ALLY,JPM
ALLY - 2016,JPM - 2015,0.82869302045277,2016,2015,ALLY,JPM
ALLY - 2017,JPM - 2015,0.91008563984685,2017,2015,ALLY,JPM
ALLY - 2018,JPM - 2015,0.87547292950985,2018,2015,ALLY,JPM
ALLY - 2019,JPM - 2015,0.87061926514506,2019,2015,ALLY,JPM
ALLY - 2020,JPM - 2015,0.86108585576658,2020,2015,ALLY,JPM
ALLY - 2021,JPM - 2015,0.88832389796185,2021,2015,ALLY,JPM
AXP - 2015,JPM - 2015,0.92358697883478,2015,2015,AXP,JPM
AXP - 2016,JPM - 2015,0.8025436855059,2016,2015,AXP,JPM
AXP - 2017,JPM - 2015,0.89371523762027,2017,2015,AXP,JPM
AXP - 2018,JPM - 2015,0.84581029198325,2018,2015,AXP,JPM
AXP - 2019,JPM - 2015,0.84028063641764,2019,2015,AXP,JPM
AXP - 2020,JPM - 2015,0.86266408554112,2020,2015,AXP,JPM
AXP - 2021,JPM - 2015,0.86954400979416,2021,2015,AXP,JPM
BAC - 2015,JPM - 2015,0.94005875496948,2015,2015,BAC,JPM
BAC - 2016,JPM - 2015,0.92304202482086,2016,2015,BAC,JPM
BAC - 2017,JPM - 2015,0.90710593555822,2017,2015,BAC,JPM
BAC - 2018,JPM - 2015,0.85517542785664,2018,2015,BAC,JPM
BAC - 2019,JPM - 2015,0.85582149487356,2019,2015,BAC,JPM
BAC - 2020,JPM - 2015,0.85402338995781,2020,2015,BAC,JPM
BAC - 2021,JPM - 2015,0.87265100046585,2021,2015,BAC,JPM
C - 2015,JPM - 2015,0.95497154081416,2015,2015,C,JPM
C - 2016,JPM - 2015,0.9595608427448,2016,2015,C,JPM
C - 2017,JPM - 2015,0.9264694688862,2017,2015,C,JPM
C - 2018,JPM - 2015,0.87298877177336,2018,2015,C,JPM
C - 2019,JPM - 2015,0.86793913362149,2019,2015,C,JPM
C - 2020,JPM - 2015,0.85930318048797,2020,2015,C,JPM
C - 2021,JPM - 2015,0.88062067814226,2021,2015,C,JPM
COF - 2015,JPM - 2015,0.94638064792988,2015,2015,COF,JPM
COF - 2016,JPM - 2015,0.93455371762298,2016,2015,COF,JPM
COF - 2017,JPM - 2015,0.90750952293412,2017,2015,COF,JPM
COF - 2018,JPM - 2015,0.86179633076389,2018,2015,COF,JPM
COF - 2019,JPM - 2015,0.85003504652926,2019,2015,COF,JPM
COF - 2020,JPM - 2015,0.84235269527389,2020,2015,COF,JPM
COF - 2021,JPM - 2015,0.86108234727375,2021,2015,COF,JPM
DFS - 2015,JPM - 2015,0.92104054555614,2015,2015,DFS,JPM
DFS - 2016,JPM - 2015,0.91202411301162,2016,2015,DFS,JPM
DFS - 2017,JPM - 2015,0.92348998082454,2017,2015,DFS,JPM
DFS - 2018,JPM - 2015,0.88288143441594,2018,2015,DFS,JPM
DFS - 2019,JPM - 2015,0.86066317314147,2019,2015,DFS,JPM
DFS - 2020,JPM - 2015,0.87610723589974,2020,2015,DFS,JPM
DFS - 2021,JPM - 2015,0.88694082667731,2021,2015,DFS,JPM
ECPG - 2015,JPM - 2015,0.93064082173342,2015,2015,ECPG,JPM
ECPG - 2016,JPM - 2015,0.92495812577016,2016,2015,ECPG,JPM
ECPG - 2017,JPM - 2015,0.9298319113494,2017,2015,ECPG,JPM
ECPG - 2018,JPM - 2015,0.93365591565487,2018,2015,ECPG,JPM
ECPG - 2019,JPM - 2015,0.91363054325895,2019,2015,ECPG,JPM
ECPG - 2020,JPM - 2015,0.89929417681236,2020,2015,ECPG,JPM
ECPG - 2021,JPM - 2015,0.87961219358938,2021,2015,ECPG,JPM
EFX - 2015,JPM - 2015,0.78863600479222,2015,2015,EFX,JPM
EFX - 2016,JPM - 2015,0.86495306267358,2016,2015,EFX,JPM
EFX - 2017,JPM - 2015,0.90195125733028,2017,2015,EFX,JPM
EFX - 2018,JPM - 2015,0.89277491010307,2018,2015,EFX,JPM
EFX - 2019,JPM - 2015,0.89146241205717,2019,2015,EFX,JPM
EFX - 2020,JPM - 2015,0.89242710247527,2020,2015,EFX,JPM
EFX - 2021,JPM - 2015,0.85514027203523,2021,2015,EFX,JPM
EXPGY - 2015,JPM - 2015,0.5733420872064,2015,2015,EXPGY,JPM
EXPGY - 2016,JPM - 2015,0.86033818598822,2016,2015,EXPGY,JPM
EXPGY - 2017,JPM - 2015,0.90487709738376,2017,2015,EXPGY,JPM
EXPGY - 2018,JPM - 2015,0.8948372232989,2018,2015,EXPGY,JPM
EXPGY - 2019,JPM - 2015,0.89625583728972,2019,2015,EXPGY,JPM
EXPGY - 2020,JPM - 2015,0.89361267907051,2020,2015,EXPGY,JPM
EXPGY - 2021,JPM - 2015,0.89501222223579,2021,2015,EXPGY,JPM
ADS - 2016,JPM - 2016,0.65792438313083,2016,2016,ADS,JPM
ADS - 2017,JPM - 2016,0.92909598052506,2017,2016,ADS,JPM
ADS - 2018,JPM - 2016,0.90879894493297,2018,2016,ADS,JPM
ADS - 2019,JPM - 2016,0.88745725975998,2019,2016,ADS,JPM
ADS - 2020,JPM - 2016,0.86070887175404,2020,2016,ADS,JPM
ADS - 2021,JPM - 2016,0.85804033992458,2021,2016,ADS,JPM
AES - 2015,JPM - 2016,0.90540479399098,2015,2016,AES,JPM
AES - 2016,JPM - 2016,0.89763518761977,2016,2016,AES,JPM
AES - 2017,JPM - 2016,0.89386509462411,2017,2016,AES,JPM
AES - 2018,JPM - 2016,0.86824676998616,2018,2016,AES,JPM
AES - 2019,JPM - 2016,0.84513700926116,2019,2016,AES,JPM
AES - 2020,JPM - 2016,0.81952905552711,2020,2016,AES,JPM
AES - 2021,JPM - 2016,0.84781740871866,2021,2016,AES,JPM
ALLY - 2015,JPM - 2016,0.76143383087208,2015,2016,ALLY,JPM
ALLY - 2016,JPM - 2016,0.83500441737413,2016,2016,ALLY,JPM
ALLY - 2017,JPM - 2016,0.91867754000048,2017,2016,ALLY,JPM
ALLY - 2018,JPM - 2016,0.86800528888274,2018,2016,ALLY,JPM
ALLY - 2019,JPM - 2016,0.85905818310525,2019,2016,ALLY,JPM
ALLY - 2020,JPM - 2016,0.84714001233041,2020,2016,ALLY,JPM
ALLY - 2021,JPM - 2016,0.87570232983703,2021,2016,ALLY,JPM
AXP - 2015,JPM - 2016,0.93360620384155,2015,2016,AXP,JPM
AXP - 2016,JPM - 2016,0.78643850309967,2016,2016,AXP,JPM
AXP - 2017,JPM - 2016,0.8912119026382,2017,2016,AXP,JPM
AXP - 2018,JPM - 2016,0.83157319215676,2018,2016,AXP,JPM
AXP - 2019,JPM - 2016,0.82128917090374,2019,2016,AXP,JPM
AXP - 2020,JPM - 2016,0.8440159848379,2020,2016,AXP,JPM
AXP - 2021,JPM - 2016,0.85084261152897,2021,2016,AXP,JPM
BAC - 2015,JPM - 2016,0.94871645404912,2015,2016,BAC,JPM
BAC - 2016,JPM - 2016,0.94640193369853,2016,2016,BAC,JPM
BAC - 2017,JPM - 2016,0.90788556775206,2017,2016,BAC,JPM
BAC - 2018,JPM - 2016,0.8370363403081,2018,2016,BAC,JPM
BAC - 2019,JPM - 2016,0.83879333379188,2019,2016,BAC,JPM
BAC - 2020,JPM - 2016,0.83490295055263,2020,2016,BAC,JPM
BAC - 2021,JPM - 2016,0.85860036612615,2021,2016,BAC,JPM
C - 2015,JPM - 2016,0.95537393045383,2015,2016,C,JPM
C - 2016,JPM - 2016,0.95514118540923,2016,2016,C,JPM
C - 2017,JPM - 2016,0.91834184545662,2017,2016,C,JPM
C - 2018,JPM - 2016,0.84929531736728,2018,2016,C,JPM
C - 2019,JPM - 2016,0.84309270685431,2019,2016,C,JPM
C - 2020,JPM - 2016,0.83180342764863,2020,2016,C,JPM
C - 2021,JPM - 2016,0.85643789825582,2021,2016,C,JPM
COF - 2015,JPM - 2016,0.9406439296252,2015,2016,COF,JPM
COF - 2016,JPM - 2016,0.93493440356195,2016,2016,COF,JPM
COF - 2017,JPM - 2016,0.90051928940737,2017,2016,COF,JPM
COF - 2018,JPM - 2016,0.84113493582875,2018,2016,COF,JPM
COF - 2019,JPM - 2016,0.82698009670037,2019,2016,COF,JPM
COF - 2020,JPM - 2016,0.81746278022968,2020,2016,COF,JPM
COF - 2021,JPM - 2016,0.83851954111878,2021,2016,COF,JPM
DFS - 2015,JPM - 2016,0.93117286584022,2015,2016,DFS,JPM
DFS - 2016,JPM - 2016,0.90939890555621,2016,2016,DFS,JPM
DFS - 2017,JPM - 2016,0.93183415246439,2017,2016,DFS,JPM
DFS - 2018,JPM - 2016,0.86794164840488,2018,2016,DFS,JPM
DFS - 2019,JPM - 2016,0.83812641965698,2019,2016,DFS,JPM
DFS - 2020,JPM - 2016,0.85566167304134,2020,2016,DFS,JPM
DFS - 2021,JPM - 2016,0.87110666539429,2021,2016,DFS,JPM
ECPG - 2015,JPM - 2016,0.91752395401527,2015,2016,ECPG,JPM
ECPG - 2016,JPM - 2016,0.91431556558126,2016,2016,ECPG,JPM
ECPG - 2017,JPM - 2016,0.918292322164,2017,2016,ECPG,JPM
ECPG - 2018,JPM - 2016,0.93018670883009,2018,2016,ECPG,JPM
ECPG - 2019,JPM - 2016,0.89756427103071,2019,2016,ECPG,JPM
ECPG - 2020,JPM - 2016,0.87589568142931,2020,2016,ECPG,JPM
ECPG - 2021,JPM - 2016,0.85428719836576,2021,2016,ECPG,JPM
EFX - 2015,JPM - 2016,0.76417721033702,2015,2016,EFX,JPM
EFX - 2016,JPM - 2016,0.8508563192556,2016,2016,EFX,JPM
EFX - 2017,JPM - 2016,0.91172884205335,2017,2016,EFX,JPM
EFX - 2018,JPM - 2016,0.8964576948323,2018,2016,EFX,JPM
EFX - 2019,JPM - 2016,0.89588057354226,2019,2016,EFX,JPM
EFX - 2020,JPM - 2016,0.89192824188308,2020,2016,EFX,JPM
EFX - 2021,JPM - 2016,0.84601316722778,2021,2016,EFX,JPM
EXPGY - 2015,JPM - 2016,0.55423681813971,2015,2016,EXPGY,JPM
EXPGY - 2016,JPM - 2016,0.85748451547605,2016,2016,EXPGY,JPM
EXPGY - 2017,JPM - 2016,0.91850694995953,2017,2016,EXPGY,JPM
EXPGY - 2018,JPM - 2016,0.89999654398417,2018,2016,EXPGY,JPM
EXPGY - 2019,JPM - 2016,0.90162043240188,2019,2016,EXPGY,JPM
EXPGY - 2020,JPM - 2016,0.89306098764061,2020,2016,EXPGY,JPM
EXPGY - 2021,JPM - 2016,0.89236474606424,2021,2016,EXPGY,JPM
JPM - 2015,JPM - 2016,0.98384152611787,2015,2016,JPM,JPM
ADS - 2016,JPM - 2017,0.62441521521943,2016,2017,ADS,JPM
ADS - 2017,JPM - 2017,0.95580024775648,2017,2017,ADS,JPM
ADS - 2018,JPM - 2017,0.9481084884193,2018,2017,ADS,JPM
ADS - 2019,JPM - 2017,0.93487170401236,2019,2017,ADS,JPM
ADS - 2020,JPM - 2017,0.91052235623478,2020,2017,ADS,JPM
ADS - 2021,JPM - 2017,0.90590846738399,2021,2017,ADS,JPM
AES - 2015,JPM - 2017,0.83078285266386,2015,2017,AES,JPM
AES - 2016,JPM - 2017,0.82714268072354,2016,2017,AES,JPM
AES - 2017,JPM - 2017,0.8587447784782,2017,2017,AES,JPM
AES - 2018,JPM - 2017,0.85531986852202,2018,2017,AES,JPM
AES - 2019,JPM - 2017,0.8291548237892,2019,2017,AES,JPM
AES - 2020,JPM - 2017,0.80585615896413,2020,2017,AES,JPM
AES - 2021,JPM - 2017,0.83129176846937,2021,2017,AES,JPM
ALLY - 2015,JPM - 2017,0.69939524935091,2015,2017,ALLY,JPM
ALLY - 2016,JPM - 2017,0.77851705383048,2016,2017,ALLY,JPM
ALLY - 2017,JPM - 2017,0.9298534056159,2017,2017,ALLY,JPM
ALLY - 2018,JPM - 2017,0.89921265763119,2018,2017,ALLY,JPM
ALLY - 2019,JPM - 2017,0.88733391929204,2019,2017,ALLY,JPM
ALLY - 2020,JPM - 2017,0.87311121189608,2020,2017,ALLY,JPM
ALLY - 2021,JPM - 2017,0.89373349677382,2021,2017,ALLY,JPM
AXP - 2015,JPM - 2017,0.91200039013952,2015,2017,AXP,JPM
AXP - 2016,JPM - 2017,0.74591603751099,2016,2017,AXP,JPM
AXP - 2017,JPM - 2017,0.93479374036737,2017,2017,AXP,JPM
AXP - 2018,JPM - 2017,0.8993173173405,2018,2017,AXP,JPM
AXP - 2019,JPM - 2017,0.88782656490147,2019,2017,AXP,JPM
AXP - 2020,JPM - 2017,0.90099283534021,2020,2017,AXP,JPM
AXP - 2021,JPM - 2017,0.90559138064204,2021,2017,AXP,JPM
BAC - 2015,JPM - 2017,0.92549990564358,2015,2017,BAC,JPM
BAC - 2016,JPM - 2017,0.91878041627153,2016,2017,BAC,JPM
BAC - 2017,JPM - 2017,0.94765563261798,2017,2017,BAC,JPM
BAC - 2018,JPM - 2017,0.90870089395237,2018,2017,BAC,JPM
BAC - 2019,JPM - 2017,0.90966049936759,2019,2017,BAC,JPM
BAC - 2020,JPM - 2017,0.90486189821743,2020,2017,BAC,JPM
BAC - 2021,JPM - 2017,0.92057734867124,2021,2017,BAC,JPM
C - 2015,JPM - 2017,0.90591730725651,2015,2017,C,JPM
C - 2016,JPM - 2017,0.92506506162024,2016,2017,C,JPM
C - 2017,JPM - 2017,0.95503629789686,2017,2017,C,JPM
C - 2018,JPM - 2017,0.91949131713796,2018,2017,C,JPM
C - 2019,JPM - 2017,0.91575493396684,2019,2017,C,JPM
C - 2020,JPM - 2017,0.90487404795085,2020,2017,C,JPM
C - 2021,JPM - 2017,0.92216606972689,2021,2017,C,JPM
COF - 2015,JPM - 2017,0.92114507037004,2015,2017,COF,JPM
COF - 2016,JPM - 2017,0.90386912888382,2016,2017,COF,JPM
COF - 2017,JPM - 2017,0.92999679434915,2017,2017,COF,JPM
COF - 2018,JPM - 2017,0.89635888465931,2018,2017,COF,JPM
COF - 2019,JPM - 2017,0.88347386609558,2019,2017,COF,JPM
COF - 2020,JPM - 2017,0.87333688126818,2020,2017,COF,JPM
COF - 2021,JPM - 2017,0.87929171197931,2021,2017,COF,JPM
DFS - 2015,JPM - 2017,0.87015726440136,2015,2017,DFS,JPM
DFS - 2016,JPM - 2017,0.83978119646605,2016,2017,DFS,JPM
DFS - 2017,JPM - 2017,0.94357781343818,2017,2017,DFS,JPM
DFS - 2018,JPM - 2017,0.9123008394377,2018,2017,DFS,JPM
DFS - 2019,JPM - 2017,0.89515244096875,2019,2017,DFS,JPM
DFS - 2020,JPM - 2017,0.90439638137327,2020,2017,DFS,JPM
DFS - 2021,JPM - 2017,0.91334179761248,2021,2017,DFS,JPM
ECPG - 2015,JPM - 2017,0.88781557160651,2015,2017,ECPG,JPM
ECPG - 2016,JPM - 2017,0.88364392231947,2016,2017,ECPG,JPM
ECPG - 2017,JPM - 2017,0.9029619910765,2017,2017,ECPG,JPM
ECPG - 2018,JPM - 2017,0.92461384482872,2018,2017,ECPG,JPM
ECPG - 2019,JPM - 2017,0.89555652230425,2019,2017,ECPG,JPM
ECPG - 2020,JPM - 2017,0.87591469578818,2020,2017,ECPG,JPM
ECPG - 2021,JPM - 2017,0.84429541095749,2021,2017,ECPG,JPM
EFX - 2015,JPM - 2017,0.75473201758153,2015,2017,EFX,JPM
EFX - 2016,JPM - 2017,0.8039283344084,2016,2017,EFX,JPM
EFX - 2017,JPM - 2017,0.91958790703037,2017,2017,EFX,JPM
EFX - 2018,JPM - 2017,0.91946740578116,2018,2017,EFX,JPM
EFX - 2019,JPM - 2017,0.91209758625484,2019,2017,EFX,JPM
EFX - 2020,JPM - 2017,0.91192814452387,2020,2017,EFX,JPM
EFX - 2021,JPM - 2017,0.86878550225567,2021,2017,EFX,JPM
EXPGY - 2015,JPM - 2017,0.54507422909388,2015,2017,EXPGY,JPM
EXPGY - 2016,JPM - 2017,0.8174653123347,2016,2017,EXPGY,JPM
EXPGY - 2017,JPM - 2017,0.92665701123516,2017,2017,EXPGY,JPM
EXPGY - 2018,JPM - 2017,0.92192297858937,2018,2017,EXPGY,JPM
EXPGY - 2019,JPM - 2017,0.91771615064839,2019,2017,EXPGY,JPM
EXPGY - 2020,JPM - 2017,0.91414630286942,2020,2017,EXPGY,JPM
EXPGY - 2021,JPM - 2017,0.91231162658586,2021,2017,EXPGY,JPM
JPM - 2015,JPM - 2017,0.94672231961114,2015,2017,JPM,JPM
JPM - 2016,JPM - 2017,0.94945011768203,2016,2017,JPM,JPM
ADS - 2016,JPM - 2018,0.63153674418903,2016,2018,ADS,JPM
ADS - 2017,JPM - 2018,0.92364023957771,2017,2018,ADS,JPM
ADS - 2018,JPM - 2018,0.94007529356191,2018,2018,ADS,JPM
ADS - 2019,JPM - 2018,0.93826115329257,2019,2018,ADS,JPM
ADS - 2020,JPM - 2018,0.92278517225258,2020,2018,ADS,JPM
ADS - 2021,JPM - 2018,0.91453691197309,2021,2018,ADS,JPM
AES - 2015,JPM - 2018,0.79257426728734,2015,2018,AES,JPM
AES - 2016,JPM - 2018,0.79197276538493,2016,2018,AES,JPM
AES - 2017,JPM - 2018,0.84441684024976,2017,2018,AES,JPM
AES - 2018,JPM - 2018,0.86298177308716,2018,2018,AES,JPM
AES - 2019,JPM - 2018,0.84415007249645,2019,2018,AES,JPM
AES - 2020,JPM - 2018,0.82853982771901,2020,2018,AES,JPM
AES - 2021,JPM - 2018,0.84406662091799,2021,2018,AES,JPM
ALLY - 2015,JPM - 2018,0.66809676171347,2015,2018,ALLY,JPM
ALLY - 2016,JPM - 2018,0.74075252632338,2016,2018,ALLY,JPM
ALLY - 2017,JPM - 2018,0.9007491996319,2017,2018,ALLY,JPM
ALLY - 2018,JPM - 2018,0.91023837745427,2018,2018,ALLY,JPM
ALLY - 2019,JPM - 2018,0.89808415412721,2019,2018,ALLY,JPM
ALLY - 2020,JPM - 2018,0.88491183661979,2020,2018,ALLY,JPM
ALLY - 2021,JPM - 2018,0.89165773043392,2021,2018,ALLY,JPM
AXP - 2015,JPM - 2018,0.85293256360576,2015,2018,AXP,JPM
AXP - 2016,JPM - 2018,0.71428903038432,2016,2018,AXP,JPM
AXP - 2017,JPM - 2018,0.90774363874184,2017,2018,AXP,JPM
AXP - 2018,JPM - 2018,0.91406829524096,2018,2018,AXP,JPM
AXP - 2019,JPM - 2018,0.89944555112148,2019,2018,AXP,JPM
AXP - 2020,JPM - 2018,0.90928530839266,2020,2018,AXP,JPM
AXP - 2021,JPM - 2018,0.9082058242647,2021,2018,AXP,JPM
BAC - 2015,JPM - 2018,0.8745724604188,2015,2018,BAC,JPM
BAC - 2016,JPM - 2018,0.85356766089194,2016,2018,BAC,JPM
BAC - 2017,JPM - 2018,0.91805232400374,2017,2018,BAC,JPM
BAC - 2018,JPM - 2018,0.92870918058471,2018,2018,BAC,JPM
BAC - 2019,JPM - 2018,0.92657618010444,2019,2018,BAC,JPM
BAC - 2020,JPM - 2018,0.92133465121777,2020,2018,BAC,JPM
BAC - 2021,JPM - 2018,0.92575426667305,2021,2018,BAC,JPM
C - 2015,JPM - 2018,0.8582670624605,2015,2018,C,JPM
C - 2016,JPM - 2018,0.87835475969045,2016,2018,C,JPM
C - 2017,JPM - 2018,0.92888053568256,2017,2018,C,JPM
C - 2018,JPM - 2018,0.94220927443219,2018,2018,C,JPM
C - 2019,JPM - 2018,0.93935102560093,2019,2018,C,JPM
C - 2020,JPM - 2018,0.92972261345081,2020,2018,C,JPM
C - 2021,JPM - 2018,0.93618113403821,2021,2018,C,JPM
COF - 2015,JPM - 2018,0.87764938476884,2015,2018,COF,JPM
COF - 2016,JPM - 2018,0.84936886148238,2016,2018,COF,JPM
COF - 2017,JPM - 2018,0.90273148986497,2017,2018,COF,JPM
COF - 2018,JPM - 2018,0.9121121870225,2018,2018,COF,JPM
COF - 2019,JPM - 2018,0.90085166453023,2019,2018,COF,JPM
COF - 2020,JPM - 2018,0.89117048302396,2020,2018,COF,JPM
COF - 2021,JPM - 2018,0.88386866298705,2021,2018,COF,JPM
DFS - 2015,JPM - 2018,0.81698434291205,2015,2018,DFS,JPM
DFS - 2016,JPM - 2018,0.79921981576603,2016,2018,DFS,JPM
DFS - 2017,JPM - 2018,0.9017878053985,2017,2018,DFS,JPM
DFS - 2018,JPM - 2018,0.91976346758892,2018,2018,DFS,JPM
DFS - 2019,JPM - 2018,0.9118307931235,2019,2018,DFS,JPM
DFS - 2020,JPM - 2018,0.909934642209,2020,2018,DFS,JPM
DFS - 2021,JPM - 2018,0.90780982075924,2021,2018,DFS,JPM
ECPG - 2015,JPM - 2018,0.84660449012412,2015,2018,ECPG,JPM
ECPG - 2016,JPM - 2018,0.83705662890803,2016,2018,ECPG,JPM
ECPG - 2017,JPM - 2018,0.87239792671091,2017,2018,ECPG,JPM
ECPG - 2018,JPM - 2018,0.8946035449137,2018,2018,ECPG,JPM
ECPG - 2019,JPM - 2018,0.88458289638866,2019,2018,ECPG,JPM
ECPG - 2020,JPM - 2018,0.86909004005247,2020,2018,ECPG,JPM
ECPG - 2021,JPM - 2018,0.82839841063961,2021,2018,ECPG,JPM
EFX - 2015,JPM - 2018,0.73204086631891,2015,2018,EFX,JPM
EFX - 2016,JPM - 2018,0.76443614686461,2016,2018,EFX,JPM
EFX - 2017,JPM - 2018,0.87245110424993,2017,2018,EFX,JPM
EFX - 2018,JPM - 2018,0.89386022308188,2018,2018,EFX,JPM
EFX - 2019,JPM - 2018,0.8781312295228,2019,2018,EFX,JPM
EFX - 2020,JPM - 2018,0.88146179742603,2020,2018,EFX,JPM
EFX - 2021,JPM - 2018,0.8536431391329,2021,2018,EFX,JPM
EXPGY - 2015,JPM - 2018,0.54830079036209,2015,2018,EXPGY,JPM
EXPGY - 2016,JPM - 2018,0.77394148507034,2016,2018,EXPGY,JPM
EXPGY - 2017,JPM - 2018,0.87598743679506,2017,2018,EXPGY,JPM
EXPGY - 2018,JPM - 2018,0.89390795585831,2018,2018,EXPGY,JPM
EXPGY - 2019,JPM - 2018,0.88283895144089,2019,2018,EXPGY,JPM
EXPGY - 2020,JPM - 2018,0.88393801648414,2020,2018,EXPGY,JPM
EXPGY - 2021,JPM - 2018,0.88645761657761,2021,2018,EXPGY,JPM
JPM - 2015,JPM - 2018,0.91297261072715,2015,2018,JPM,JPM
JPM - 2016,JPM - 2018,0.90100124513747,2016,2018,JPM,JPM
JPM - 2017,JPM - 2018,0.97837414456999,2017,2018,JPM,JPM
ADS - 2016,JPM - 2019,0.63298935351707,2016,2019,ADS,JPM
ADS - 2017,JPM - 2019,0.91445365469563,2017,2019,ADS,JPM
ADS - 2018,JPM - 2019,0.93147296761886,2018,2019,ADS,JPM
ADS - 2019,JPM - 2019,0.93429128098508,2019,2019,ADS,JPM
ADS - 2020,JPM - 2019,0.91901333959213,2020,2019,ADS,JPM
ADS - 2021,JPM - 2019,0.90894801144354,2021,2019,ADS,JPM
